character,category,base_species,keep(Y/n)
Skyla,gymleader,SPECIES_DRIFLOON,Y
Skyla,gymleader,SPECIES_DUCKLETT,Y
Skyla,gymleader,SPECIES_DWEBBLE,Y
Skyla,gymleader,SPECIES_GOTHITA,Y
Skyla,gymleader,SPECIES_HOPPIP,Y
Skyla,gymleader,SPECIES_PANSAGE,Y
Skyla,gymleader,SPECIES_PATRAT,Y
Skyla,gymleader,SPECIES_PICHU,Y
Skyla,gymleader,SPECIES_PIDOVE,Y
Skyla,gymleader,SPECIES_RUFFLET,Y
Skyla,gymleader,SPECIES_SANDILE,Y
Skyla,gymleader,SPECIES_SIGILYPH,Y
Skyla,gymleader,SPECIES_SKARMORY,Y
Skyla,gymleader,SPECIES_STUNFISK,Y
Skyla,gymleader,SPECIES_TOGEPI,Y
Skyla,gymleader,SPECIES_TORNADUS,Y
Skyla,gymleader,SPECIES_VULLABY,Y
Skyla,gymleader,SPECIES_WOOBAT,Y
Sophocles,anime,SPECIES_BELDUM,Y
Sophocles,anime,SPECIES_BOUNSWEET,Y
Sophocles,anime,SPECIES_CELESTEELA,Y
Sophocles,anime,SPECIES_CORPHISH,Y
Sophocles,anime,SPECIES_CUTIEFLY,Y
Sophocles,anime,SPECIES_FEEBAS,Y
Sophocles,anime,SPECIES_FLETCHLING,Y
Sophocles,anime,SPECIES_GRUBBIN,Y
Sophocles,anime,SPECIES_LILLIPUP,Y
Sophocles,anime,SPECIES_LITTEN,Y
Sophocles,anime,SPECIES_MAGEARNA,Y
Sophocles,anime,SPECIES_MANTYKE,Y
Sophocles,anime,SPECIES_MAREEP,Y
Sophocles,anime,SPECIES_MINIOR,Y
Sophocles,anime,SPECIES_MISDREAVUS,Y
Sophocles,anime,SPECIES_MUNCHLAX,Y
Sophocles,anime,SPECIES_NECROZMA,Y
Sophocles,anime,SPECIES_NIHILEGO,Y
Sophocles,anime,SPECIES_PETILIL,Y
Sophocles,anime,SPECIES_PICHU,Y
Sophocles,anime,SPECIES_POIPOLE,Y
Sophocles,anime,SPECIES_TAUROS,Y
Sophocles,anime,SPECIES_TOGEDEMARU,Y
Sophocles,anime,SPECIES_WAILMER,Y
Steven,champion,SPECIES_AERODACTYL,Y
Steven,champion,SPECIES_ANORITH,Y
Steven,champion,SPECIES_ARCHEN,Y
Steven,champion,SPECIES_ARON,Y
Steven,champion,SPECIES_BALTOY,Y
Steven,champion,SPECIES_BELDUM,Y
Steven,champion,SPECIES_CARBINK,Y
Steven,champion,SPECIES_DEOXYS,Y
Steven,champion,SPECIES_DIANCIE,Y
Steven,champion,SPECIES_DRILBUR,Y
Steven,champion,SPECIES_HOOPA,Y
Steven,champion,SPECIES_LILEEP,Y
Steven,champion,SPECIES_LILLIPUP,Y
Steven,champion,SPECIES_MAWILE,Y
Steven,champion,SPECIES_MUDKIP,Y
Steven,champion,SPECIES_PINECO,Y
Steven,champion,SPECIES_RAYQUAZA,Y
Steven,champion,SPECIES_REGICE,Y
Steven,champion,SPECIES_REGIROCK,Y
Steven,champion,SPECIES_REGISTEEL,Y
Steven,champion,SPECIES_RELICANTH,Y
Steven,champion,SPECIES_SANDSHREW,Y
Steven,champion,SPECIES_SKARMORY,Y
Steven,champion,SPECIES_TORCHIC,Y
Steven,champion,SPECIES_TREECKO,Y
Steven,champion,SPECIES_WAILMER,Y
Tate,gymleader,SPECIES_BALTOY,Y
Tate,gymleader,SPECIES_BRONZOR,Y
Tate,gymleader,SPECIES_CELESTEELA,Y
Tate,gymleader,SPECIES_CHINGLING,Y
Tate,gymleader,SPECIES_CORPHISH,Y
Tate,gymleader,SPECIES_DROWZEE,Y
Tate,gymleader,SPECIES_GOTHITA,Y
Tate,gymleader,SPECIES_GROUDON,Y
Tate,gymleader,SPECIES_JIRACHI,Y
Tate,gymleader,SPECIES_KYOGRE,Y
Tate,gymleader,SPECIES_LUNATONE,Y
Tate,gymleader,SPECIES_NATU,Y
Tate,gymleader,SPECIES_PICHU,Y
Tate,gymleader,SPECIES_RALTS,Y
Tate,gymleader,SPECIES_SLOWPOKE,Y
Tate,gymleader,SPECIES_SOLOSIS,Y
Tate,gymleader,SPECIES_SOLROCK,Y
Tate,gymleader,SPECIES_SPOINK,Y
Tate,gymleader,SPECIES_TORCHIC,Y
Tracey,anime,SPECIES_AZURILL,Y
Tracey,anime,SPECIES_BULBASAUR,Y
Tracey,anime,SPECIES_CHIMCHAR,Y
Tracey,anime,SPECIES_DODUO,Y
Tracey,anime,SPECIES_ELEKID,Y
Tracey,anime,SPECIES_MAGIKARP,Y
Tracey,anime,SPECIES_PICHU,Y
Tracey,anime,SPECIES_RHYHORN,Y
Tracey,anime,SPECIES_SCYTHER,Y
Tracey,anime,SPECIES_VENONAT,Y
Trip,anime,SPECIES_DWEBBLE,Y
Trip,anime,SPECIES_FRILLISH,Y
Trip,anime,SPECIES_LITWICK,Y
Trip,anime,SPECIES_OSHAWOTT,Y
Trip,anime,SPECIES_PIDOVE,Y
Trip,anime,SPECIES_SNIVY,Y
Trip,anime,SPECIES_TEPIG,Y
Trip,anime,SPECIES_TIMBURR,Y
Trip,anime,SPECIES_TYMPOLE,Y
Trip,anime,SPECIES_VANILLITE,Y
Trip,anime,SPECIES_VENIPEDE,Y
Tulip,gymleader,SPECIES_CHARCADET,Y
Tulip,gymleader,SPECIES_CLODSIRE,Y
Tulip,gymleader,SPECIES_DIGLETT,Y
Tulip,gymleader,SPECIES_FENNEKIN,Y
Tulip,gymleader,SPECIES_FLABEBE,Y
Tulip,gymleader,SPECIES_FLITTLE,Y
Tulip,gymleader,SPECIES_GIRAFARIG,Y
Tulip,gymleader,SPECIES_NACLI,Y
Tulip,gymleader,SPECIES_RALTS,Y
Valerie,gymleader,SPECIES_BAGON,Y
Valerie,gymleader,SPECIES_EEVEE,Y
Valerie,gymleader,SPECIES_FLETCHLING,Y
Valerie,gymleader,SPECIES_MAWILE,Y
Valerie,gymleader,SPECIES_MIMEJR,Y
Valerie,gymleader,SPECIES_SPRITZEE,Y
Valerie,gymleader,SPECIES_XERNEAS,Y
Valerie,gymleader,SPECIES_YVELTAL,Y
Victor,protagonist,SPECIES_ETERNATUS,Y
Victor,protagonist,SPECIES_FARFETCHD_GALARIAN,Y
Victor,protagonist,SPECIES_GROOKEY,Y
Victor,protagonist,SPECIES_SKWOVET,Y
Victor,protagonist,SPECIES_SOBBLE,Y
Victor,protagonist,SPECIES_SPECTRIER,Y
Victor,protagonist,SPECIES_ZACIAN,Y
Victor,protagonist,SPECIES_ZAMAZENTA,Y
Viola,gymleader,SPECIES_FLETCHLING,Y
Viola,gymleader,SPECIES_HONEDGE,Y
Viola,gymleader,SPECIES_ONIX,Y
Viola,gymleader,SPECIES_PICHU,Y
Viola,gymleader,SPECIES_SCATTERBUG,Y
Viola,gymleader,SPECIES_SURSKIT,Y
Viola,gymleader,SPECIES_XERNEAS,Y
Viola,gymleader,SPECIES_YVELTAL,Y
Volkner,gymleader,SPECIES_AIPOM,Y
Volkner,gymleader,SPECIES_BLITZLE,Y
Volkner,gymleader,SPECIES_BURMY,Y
Volkner,gymleader,SPECIES_CHIMCHAR,Y
Volkner,gymleader,SPECIES_CHINCHOU,Y
Volkner,gymleader,SPECIES_EEVEE,Y
Volkner,gymleader,SPECIES_ELEKID,Y
Volkner,gymleader,SPECIES_HOUNDOUR,Y
Volkner,gymleader,SPECIES_JOLTIK,Y
Volkner,gymleader,SPECIES_MAGBY,Y
Volkner,gymleader,SPECIES_PACHIRISU,Y
Volkner,gymleader,SPECIES_PICHU,Y
Volkner,gymleader,SPECIES_PIPLUP,Y
Volkner,gymleader,SPECIES_PONYTA,Y
Volkner,gymleader,SPECIES_REMORAID,Y
Volkner,gymleader,SPECIES_ROTOM,Y
Volkner,gymleader,SPECIES_SHINX,Y
Volkner,gymleader,SPECIES_SNEASEL,Y
Volkner,gymleader,SPECIES_TURTWIG,Y
Volkner,gymleader,SPECIES_TYNAMO,Y
Volkner,gymleader,SPECIES_VOLTORB,Y
Volkner,gymleader,SPECIES_WINGULL,Y
Wallace,champion,SPECIES_BARBOACH,Y
Wallace,champion,SPECIES_BELDUM,Y
Wallace,champion,SPECIES_BLACEPHALON,Y
Wallace,champion,SPECIES_CARVANHA,Y
Wallace,champion,SPECIES_CELEBI,Y
Wallace,champion,SPECIES_CLAMPERL,Y
Wallace,champion,SPECIES_DRACOVISH,Y
Wallace,champion,SPECIES_DRATINI,Y
Wallace,champion,SPECIES_FEEBAS,Y
Wallace,champion,SPECIES_GOLDEEN,Y
Wallace,champion,SPECIES_GROUDON,Y
Wallace,champion,SPECIES_KYOGRE,Y
Wallace,champion,SPECIES_LOTAD,Y
Wallace,champion,SPECIES_LUVDISC,Y
Wallace,champion,SPECIES_MAGIKARP,Y
Wallace,champion,SPECIES_MEDITITE,Y
Wallace,champion,SPECIES_MINUN,Y
Wallace,champion,SPECIES_MUDKIP,Y
Wallace,champion,SPECIES_PIPLUP,Y
Wallace,champion,SPECIES_PLUSLE,Y
Wallace,champion,SPECIES_REGICE,Y
Wallace,champion,SPECIES_REGIROCK,Y
Wallace,champion,SPECIES_REGISTEEL,Y
Wallace,champion,SPECIES_RELICANTH,Y
Wallace,champion,SPECIES_SPHEAL,Y
Wallace,champion,SPECIES_STARYU,Y
Wallace,champion,SPECIES_TENTACOOL,Y
Wallace,champion,SPECIES_TORKOAL,Y
Wallace,champion,SPECIES_WAILMER,Y
Wally,rival,SPECIES_AZURILL,Y
Wally,rival,SPECIES_BUDEW,Y
Wally,rival,SPECIES_FLETCHLING,Y
Wally,rival,SPECIES_GIBLE,Y
Wally,rival,SPECIES_MAGNEMITE,Y
Wally,rival,SPECIES_RALTS,Y
Wally,rival,SPECIES_SKITTY,Y
Wally,rival,SPECIES_SWABLU,Y
Wally,rival,SPECIES_ZIGZAGOON,Y
Wattson,gymleader,SPECIES_CLEFFA,Y
Wattson,gymleader,SPECIES_ELECTRIKE,Y
Wattson,gymleader,SPECIES_ELEKID,Y
Wattson,gymleader,SPECIES_MAGNEMITE,Y
Wattson,gymleader,SPECIES_MAREEP,Y
Wattson,gymleader,SPECIES_MINUN,Y
Wattson,gymleader,SPECIES_NINCADA,Y
Wattson,gymleader,SPECIES_PHANPY,Y
Wattson,gymleader,SPECIES_PICHU,Y
Wattson,gymleader,SPECIES_PLUSLE,Y
Wattson,gymleader,SPECIES_RAIKOU,Y
Wattson,gymleader,SPECIES_ROTOM,Y
Wattson,gymleader,SPECIES_SKITTY,Y
Wattson,gymleader,SPECIES_TORKOAL,Y
Wattson,gymleader,SPECIES_VOLTORB,Y
Wattson,gymleader,SPECIES_WAILMER,Y
Whitney,gymleader,SPECIES_AIPOM,Y
Whitney,gymleader,SPECIES_BIDOOF,Y
Whitney,gymleader,SPECIES_BONSLY,Y
Whitney,gymleader,SPECIES_BUNEARY,Y
Whitney,gymleader,SPECIES_CLEFFA,Y
Whitney,gymleader,SPECIES_DEERLING,Y
Whitney,gymleader,SPECIES_DITTO,Y
Whitney,gymleader,SPECIES_DODUO,Y
Whitney,gymleader,SPECIES_DRATINI,Y
Whitney,gymleader,SPECIES_ENTEI,Y
Whitney,gymleader,SPECIES_FARFETCHD,Y
Whitney,gymleader,SPECIES_GIRAFARIG,Y
Whitney,gymleader,SPECIES_HAPPINY,Y
Whitney,gymleader,SPECIES_IGGLYBUFF,Y
Whitney,gymleader,SPECIES_LICKITUNG,Y
Whitney,gymleader,SPECIES_MAGBY,Y
Whitney,gymleader,SPECIES_MEOWTH,Y
Whitney,gymleader,SPECIES_MILTANK,Y
Whitney,gymleader,SPECIES_MIMEJR,Y
Whitney,gymleader,SPECIES_MINCCINO,Y
Whitney,gymleader,SPECIES_NIDORAN_F,Y
Whitney,gymleader,SPECIES_ODDISH,Y
Whitney,gymleader,SPECIES_PATRAT,Y
Whitney,gymleader,SPECIES_PHANPY,Y
Whitney,gymleader,SPECIES_PICHU,Y
Whitney,gymleader,SPECIES_PIDGEY,Y
Whitney,gymleader,SPECIES_PSYDUCK,Y
Whitney,gymleader,SPECIES_RHYHORN,Y
Whitney,gymleader,SPECIES_SKITTY,Y
Whitney,gymleader,SPECIES_SMEARGLE,Y
Whitney,gymleader,SPECIES_STANTLER,Y
Whitney,gymleader,SPECIES_SUICUNE,Y
Whitney,gymleader,SPECIES_TAUROS,Y
Whitney,gymleader,SPECIES_TEDDIURSA,Y
Wikstrom,elite4,SPECIES_DEDENNE,Y
Wikstrom,elite4,SPECIES_FARFETCHD,Y
Wikstrom,elite4,SPECIES_HONEDGE,Y
Wikstrom,elite4,SPECIES_KARRABLAST,Y
Wikstrom,elite4,SPECIES_KLEFKI,Y
Wikstrom,elite4,SPECIES_LITWICK,Y
Wikstrom,elite4,SPECIES_NOSEPASS,Y
Wikstrom,elite4,SPECIES_RALTS,Y
Wikstrom,elite4,SPECIES_SCYTHER,Y
Wikstrom,elite4,SPECIES_SWABLU,Y
Will,elite4,SPECIES_ABRA,Y
Will,elite4,SPECIES_ARTICUNO,Y
Will,elite4,SPECIES_BRONZOR,Y
Will,elite4,SPECIES_CELEBI,Y
Will,elite4,SPECIES_CLEFFA,Y
Will,elite4,SPECIES_DROWZEE,Y
Will,elite4,SPECIES_EEVEE,Y
Will,elite4,SPECIES_ELEKID,Y
Will,elite4,SPECIES_EXEGGCUTE,Y
Will,elite4,SPECIES_GIRAFARIG,Y
Will,elite4,SPECIES_HAPPINY,Y
Will,elite4,SPECIES_HO_OH,Y
Will,elite4,SPECIES_LUGIA,Y
Will,elite4,SPECIES_MANTYKE,Y
Will,elite4,SPECIES_MOLTRES,Y
Will,elite4,SPECIES_NATU,Y
Will,elite4,SPECIES_RALTS,Y
Will,elite4,SPECIES_SLOWPOKE,Y
Will,elite4,SPECIES_SMOOCHUM,Y
Will,elite4,SPECIES_SPOINK,Y
Will,elite4,SPECIES_TOTODILE,Y
Will,elite4,SPECIES_ZAPDOS,Y
Winona,gymleader,SPECIES_ARON,Y
Winona,gymleader,SPECIES_DRATINI,Y
Winona,gymleader,SPECIES_GROUDON,Y
Winona,gymleader,SPECIES_HOOTHOOT,Y
Winona,gymleader,SPECIES_KYOGRE,Y
Winona,gymleader,SPECIES_MAGIKARP,Y
Winona,gymleader,SPECIES_MURKROW,Y
Winona,gymleader,SPECIES_PHANPY,Y
Winona,gymleader,SPECIES_RAYQUAZA,Y
Winona,gymleader,SPECIES_RELICANTH,Y
Winona,gymleader,SPECIES_SIGILYPH,Y
Winona,gymleader,SPECIES_SKARMORY,Y
Winona,gymleader,SPECIES_SURSKIT,Y
Winona,gymleader,SPECIES_SWABLU,Y
Winona,gymleader,SPECIES_TAILLOW,Y
Winona,gymleader,SPECIES_TORCHIC,Y
Winona,gymleader,SPECIES_TREECKO,Y
Winona,gymleader,SPECIES_TROPIUS,Y
Winona,gymleader,SPECIES_WINGULL,Y
Winona,gymleader,SPECIES_WURMPLE,Y
Wulfric,gymleader,SPECIES_BERGMITE,Y
Wulfric,gymleader,SPECIES_CRYOGONAL,Y
Wulfric,gymleader,SPECIES_FLETCHLING,Y
Wulfric,gymleader,SPECIES_MIMEJR,Y
Wulfric,gymleader,SPECIES_PAWNIARD,Y
Wulfric,gymleader,SPECIES_PICHU,Y
Wulfric,gymleader,SPECIES_SNOVER,Y
Wulfric,gymleader,SPECIES_XERNEAS,Y
Wulfric,gymleader,SPECIES_YVELTAL,Y
Zoey,anime,SPECIES_AIPOM,Y
Zoey,anime,SPECIES_BUIZEL,Y
Zoey,anime,SPECIES_BUNEARY,Y
Zoey,anime,SPECIES_BURMY,Y
Zoey,anime,SPECIES_CARNIVINE,Y
Zoey,anime,SPECIES_CHIMCHAR,Y
Zoey,anime,SPECIES_CYNDAQUIL,Y
Zoey,anime,SPECIES_EEVEE,Y
Zoey,anime,SPECIES_FINNEON,Y
Zoey,anime,SPECIES_GLAMEOW,Y
Zoey,anime,SPECIES_KRICKETOT,Y
Zoey,anime,SPECIES_MISDREAVUS,Y
Zoey,anime,SPECIES_PIPLUP,Y
Zoey,anime,SPECIES_RALTS,Y
Zoey,anime,SPECIES_SHELLOS,Y
Zoey,anime,SPECIES_SWINUB,Y
Zoey,anime,SPECIES_TOGEPI,Y
